x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20,label
0,0,0,-24.67372894,-2.56570816,-0.027339445,-45.39207458,-7.427959442,-0.049234699,-50.80886841,-0.095615387,-0.066553331,-47.4161911,13.18173409,-0.081564992,-34.5557785,-62.11672783,-0.042984243,-34.44393158,-15.48751831,-0.064467996,-34.6187973,-1.70290947,-0.077192239,-34.93869781,-10.68594933,-0.087021261,-7.428474426,-61.52976036,-0.041838873,-9.958839417,-14.26151276,-0.060048785,-11.62982941,-3.380527496,-0.062193613,-11.54846191,-14.09391403,-0.064520895,15.99246979,-53.39926243,-0.042495649,11.53175354,-10.44516563,-0.05739741,7.446899414,-2.08946228,-0.050480265,6.494064331,-13.5677433,-0.045978739,34.90020752,-42.49752045,-0.046483747,29.50656891,-11.02724075,-0.05427698,24.33319092,-2.226305008,-0.049447469,23.65394592,-9.733142853,-0.045277908,YES
0,0,0,-28.41598511,3.325824738,-0.039894329,-60.38295746,7.130212784,-0.069544287,-72.98542023,17.74237633,-0.092171372,-56.7886734,23.29004288,-0.109750972,-54.39331055,-57.90229797,-0.061456719,-54.9994278,-4.250907898,-0.089455345,-48.57833862,7.837772369,-0.102731035,-46.99222565,-5.145263672,-0.11235501,-22.85198212,-62.19277382,-0.055958879,-25.19874573,-1.314411163,-0.079901473,-24.57267761,4.147567749,-0.081288518,-27.07248688,-14.17797089,-0.082718083,6.682853699,-56.45084381,-0.053502524,2.163925171,-0.670967102,-0.074618773,0.309562683,1.735897064,-0.064228819,-1.021842957,-15.02892494,-0.055931674,30.79944611,-46.05345726,-0.055688658,24.92126465,-5.548067093,-0.070660294,22.82524109,-2.211914063,-0.066982598,23.26412201,-14.44599152,-0.062161123,YES
0,0,0,-25.20015717,-0.157499313,-0.03422534,-49.86366272,-3.109817505,-0.059649005,-54.80442047,4.73482132,-0.079282868,-39.07417297,10.80602646,-0.095053579,-36.72599792,-63.12819958,-0.051980566,-33.58089447,-15.43467522,-0.075990509,-34.21821594,-3.489675522,-0.088752347,-36.64333344,-14.95319366,-0.098676051,-9.096336365,-64.11060333,-0.048779886,-8.366355896,-12.82894135,-0.070917595,-11.57100677,-5.396118164,-0.073900263,-14.23301697,-19.02909279,-0.0762862,15.68214417,-57.19081879,-0.04790816,13.13518524,-11.11962318,-0.067258704,8.220596313,-5.118112564,-0.059162881,5.848388672,-17.7204895,-0.052736237,35.60691833,-46.84626102,-0.051029428,32.01812744,-13.73488426,-0.063188221,26.80549622,-6.429376602,-0.058871813,25.51639557,-14.67739105,-0.054194878,YES
0,0,0,-25.52761078,2.91469574,-0.034891462,-48.81649017,1.462011337,-0.060531994,-48.12793732,11.93907738,-0.079683604,-30.81573486,19.19374466,-0.094473908,-32.68623352,-55.56723118,-0.053846044,-28.04573059,-9.496850967,-0.078237885,-32.36713409,1.369342804,-0.091829302,-34.85515594,-9.53461647,-0.102896498,-4.802436829,-56.76856041,-0.049234906,-3.162345886,-5.469989777,-0.07152448,-10.01502991,1.068048477,-0.073863009,-12.39624023,-14.39394951,-0.076399209,19.27406311,-49.90427971,-0.04710198,18.49952698,-2.45467186,-0.065090189,9.807624817,1.17193222,-0.055851562,6.138687134,-13.83808136,-0.049350699,38.18828583,-38.92152786,-0.049307203,35.12134552,-6.630392075,-0.063095802,28.27358246,-3.475599289,-0.060554107,25.99872589,-14.51980591,-0.05701183,YES
0,0,0,-26.53141022,2.697429657,-0.030422635,-53.2989502,3.222284317,-0.054859548,-64.64508057,11.99810028,-0.073880221,-59.89456177,20.97633362,-0.089010145,-56.70318604,-57.32321262,-0.049790408,-51.47453308,-7.274036407,-0.072995725,-43.31043243,0.212230682,-0.084586705,-42.28740692,-12.08643436,-0.092787463,-30.09750366,-61.88372612,-0.047388352,-26.0256958,-9.821577072,-0.067017841,-22.08248138,-7.52623558,-0.068936061,-23.42960358,-22.01352596,-0.071015503,-3.935089111,-58.26807976,-0.046763047,-3.73298645,-11.82452202,-0.063218321,-1.512756348,-8.899698257,-0.053655307,-2.077865601,-21.92633629,-0.046571086,18.69216919,-50.5229187,-0.049849975,17.13592529,-16.92850113,-0.059360947,17.61310577,-13.9288044,-0.053636591,18.17111969,-25.33294201,-0.047846872,YES
0,0,0,-35.2437973,4.005475044,-0.037144397,-69.63447571,4.44565773,-0.063917649,-87.36621857,9.291887283,-0.086162236,-71.7937088,10.94336987,-0.102992494,-76.52481079,-66.8474865,-0.046871294,-76.73992157,-19.41129684,-0.079607186,-62.96360016,2.866158485,-0.095081163,-57.59845734,-1.830310822,-0.104339194,-44.34501648,-74.91571426,-0.045130067,-45.69335938,-19.50535297,-0.074075905,-37.35900879,1.245446205,-0.075779152,-36.26037598,-8.252577782,-0.074448769,-12.09777832,-72.10979462,-0.047992409,-14.29553986,-20.79248428,-0.074778166,-10.88813782,-5.148439407,-0.064512198,-10.77323914,-16.3220787,-0.054251217,16.31973267,-64.15389061,-0.055145082,14.07924652,-25.940938,-0.069075976,14.58946228,-12.64972687,-0.062054437,14.73815918,-20.79913616,-0.054319472,YES
0,0,0,-26.77387238,1.758227348,-0.044420507,-56.85546875,-0.766954422,-0.076115589,-64.68647003,3.601255417,-0.100453887,-43.78948212,4.181685448,-0.118484374,-48.64303589,-76.44438744,-0.059037898,-43.34960938,-25.45042992,-0.09039088,-41.81350708,-4.499473572,-0.104202088,-43.87744904,-14.53518391,-0.113916587,-15.94596863,-79.91020203,-0.052629936,-12.66876221,-21.6900444,-0.082695592,-15.60810089,-1.212773323,-0.084255483,-19.23980713,-17.66840458,-0.08369403,13.88153076,-73.73145103,-0.050339028,14.59400177,-19.87863064,-0.076856684,7.518577576,-2.776808739,-0.065382611,2.535972595,-15.93980312,-0.055495065,38.42884064,-62.40205765,-0.053011849,35.76812744,-23.33324432,-0.070150021,30.08609772,-9.075579643,-0.065775994,27.47283936,-18.25474262,-0.059937321,YES
0,0,0,-37.99694061,-7.451133728,-0.002135121,-78.18435669,-31.88097954,-0.003562134,-107.8429413,-43.78775597,-0.009865197,-134.2206955,-49.96283054,-0.015380533,-57.91599274,-80.19013882,0.025515707,-82.27714539,-100.3285933,0.011317109,-104.0923309,-104.7985411,-0.006095859,-124.2928314,-103.7483883,-0.018567674,-48.40461731,-84.53401566,0.013967015,-76.29528046,-106.0477781,-0.001793968,-100.0329208,-110.0375175,-0.019722402,-123.0027008,-108.0243874,-0.030855177,-37.42660522,-85.1827383,-0.001762251,-68.67950439,-106.6174936,-0.018460727,-94.97455597,-110.612011,-0.029388543,-118.8844299,-109.2875862,-0.034051456,-27.5643158,-81.22292519,-0.018646727,-60.29579163,-99.06128883,-0.031407085,-83.32447052,-105.0739431,-0.03670853,-103.1090164,-107.442112,-0.038797599,NO
0,0,0,-43.13114166,-9.80758667,-0.000460289,-81.42864227,-31.67098045,-0.00690104,-112.3641968,-40.85643768,-0.018690979,-140.5327225,-43.68066788,-0.029775566,-52.30003357,-92.42670536,0.019681427,-86.08039856,-103.8085556,-0.000713943,-114.7093964,-102.8291416,-0.024005369,-138.0268097,-95.86491108,-0.040114315,-42.90370941,-97.26522446,0.005703604,-86.39686584,-110.4687595,-0.013708725,-115.9325027,-106.9357109,-0.034034832,-140.1861572,-98.40770245,-0.04782345,-34.8551178,-95.07582664,-0.012227503,-78.96312714,-110.8193493,-0.031077592,-110.3953934,-108.5236216,-0.042297019,-135.8167648,-101.7018414,-0.048069163,-31.6727829,-85.13564587,-0.031241425,-70.07946014,-97.50200272,-0.046135219,-96.06002808,-100.7902765,-0.052657789,-117.996788,-101.4437485,-0.055925133,NO
0,0,0,-38.40358734,-8.157777786,3.32E-05,-79.43000793,-30.98227501,-0.00050074,-108.7569809,-41.87603474,-0.006427367,-134.1754913,-47.90512562,-0.011740623,-59.83505249,-79.53718185,0.026122509,-86.74636841,-99.33468819,0.010794137,-109.9242783,-102.7092075,-0.007035252,-129.8685455,-99.836483,-0.01944845,-50.15804291,-84.32041168,0.013520654,-82.63916016,-103.8288832,-0.004038375,-107.9490662,-106.4542866,-0.023175448,-130.978775,-102.6961899,-0.035050748,-39.07150269,-85.71988106,-0.003184454,-74.83764648,-104.7246552,-0.021677673,-103.0693817,-106.6780186,-0.034157844,-127.4489594,-103.0191565,-0.039702425,-29.22847748,-82.93207169,-0.020729061,-64.21733856,-98.70622158,-0.035437485,-89.03911591,-103.5044861,-0.042527148,-110.4113007,-104.7649384,-0.045777997,NO
0,0,0,-44.28279877,-5.071306229,-0.003120262,-79.34635162,-22.74218559,-0.012868097,-109.691658,-27.95991898,-0.025899126,-137.3586082,-28.20075989,-0.038726644,-50.75050354,-94.34304714,0.001603055,-92.03800201,-96.07634068,-0.021179496,-122.9499245,-90.08032322,-0.04459962,-147.208519,-80.91313362,-0.060022787,-43.15475464,-96.85236454,-0.00985904,-94.91853714,-98.74611855,-0.02703273,-127.3148727,-91.95260525,-0.043395129,-153.1534195,-83.83704185,-0.056008206,-38.09200287,-89.94976044,-0.024148452,-89.96589661,-93.7335062,-0.041792297,-123.9211845,-89.04647827,-0.050201842,-151.6241646,-82.21055031,-0.055270963,-38.17932129,-73.78915787,-0.039304365,-79.92485046,-80.39365768,-0.053292108,-106.1399078,-80.54889679,-0.05713657,-128.5552406,-77.40119934,-0.058762007,NO
0,0,0,-42.69935608,-13.91798973,0.003658705,-79.65732574,-31.95362091,-0.004279912,-110.4788589,-37.37900734,-0.01809243,-136.3229179,-36.65019035,-0.031547076,-47.0633316,-95.0782299,0.016155918,-85.49324036,-104.162035,-0.001825775,-113.8929749,-103.9620209,-0.022398227,-138.5746002,-100.0438356,-0.037269446,-39.34158325,-97.60581493,0.000292981,-87.69317627,-104.7322941,-0.016738019,-116.8282318,-102.4893093,-0.034698951,-141.340065,-97.77152538,-0.047974969,-33.93428802,-93.85093689,-0.018405556,-82.23800659,-103.5514784,-0.034690338,-113.3749771,-103.9642382,-0.043512008,-138.8714218,-101.471386,-0.048675897,-33.09928894,-84.0474987,-0.037849883,-72.45479584,-94.98763561,-0.049722577,-97.22881317,-99.25984383,-0.053625713,-118.2897949,-100.9868717,-0.055761806,NO
0,0,0,-37.17803955,-9.354257584,-0.001279239,-76.5769577,-31.91565514,-0.002867817,-105.4893875,-43.04692268,-0.008308342,-129.0853119,-49.43643093,-0.0128682,-54.04190063,-79.82195377,0.016645376,-83.09120178,-96.06678486,0.003214148,-105.9971619,-99.79411125,-0.011907172,-125.1171112,-99.76866245,-0.022606756,-43.8211441,-84.49487686,0.006452455,-77.86972046,-100.3874588,-0.005902948,-101.8048477,-103.5650682,-0.019051399,-122.9359055,-102.9307365,-0.028175968,-32.96386719,-85.06516457,-0.007077897,-68.67492676,-99.4037962,-0.021512732,-96.63383484,-102.6282978,-0.029449325,-120.1515961,-102.8530884,-0.033219114,-23.53546143,-80.66289425,-0.021523813,-58.30226898,-94.56233025,-0.033828016,-83.5332489,-99.0491581,-0.038374144,-104.6512985,-100.7139301,-0.040197838,NO
0,0,0,-41.75788879,-11.35671616,0.000850373,-80.18611908,-32.82505989,-0.00447591,-111.3660812,-40.80983162,-0.014813074,-138.444252,-41.15987778,-0.024642272,-48.9220047,-90.45487404,0.016721729,-84.06330109,-100.838728,0.000945491,-112.4589157,-103.1987572,-0.01761812,-135.8146667,-101.1909628,-0.031337029,-39.90997314,-94.75223064,0.002632203,-82.64648438,-104.7639227,-0.011505743,-112.3213196,-105.280695,-0.026521847,-137.6370621,-103.0052948,-0.037829692,-32.95982361,-92.72828579,-0.014798834,-76.89590454,-104.1570425,-0.030307433,-107.9560089,-104.9483585,-0.038271314,-133.5847473,-102.9535389,-0.042681127,-31.32049561,-83.95947933,-0.033292523,-68.98620605,-96.50353432,-0.046410522,-93.92910004,-100.7924366,-0.050854562,-114.6860123,-102.2191572,-0.053015026,NO
0,0,0,-46.96739197,-10.83726883,0.002732088,-84.98371124,-28.15137863,-0.00481264,-116.1477661,-33.522892,-0.01738546,-143.4859467,-34.07155037,-0.029153773,-49.34646606,-93.6367321,0.011212202,-90.9311676,-98.01017761,-0.006884171,-120.1722717,-94.16580677,-0.02649679,-143.7785721,-88.86065483,-0.040402294,-42.05482483,-95.56531906,-0.002848965,-94.02259827,-99.54062462,-0.018122387,-123.8872147,-95.13585091,-0.033192107,-147.2177505,-89.52027798,-0.044802052,-38.66958618,-90.08491516,-0.019420582,-91.42181396,-94.60009575,-0.034135276,-123.2133102,-92.04694748,-0.040669126,-148.1063652,-87.32264042,-0.044545182,-41.46636963,-77.42754936,-0.036640414,-86.11736298,-82.08300591,-0.047783704,-112.7215958,-83.08743954,-0.050631763,-134.1398239,-81.57700539,-0.051700496,NO
0,0,0,-44.51053619,-9.585313797,-0.003970487,-84.02713776,-25.5124855,-0.01445888,-117.1985245,-29.34960365,-0.028706744,-144.9227715,-30.87633133,-0.041615974,-50.94413757,-93.87763023,0.008036619,-90.43239594,-97.0771122,-0.011274912,-119.0048981,-93.00221443,-0.033316608,-144.048214,-87.69528866,-0.049665317,-43.39286804,-96.02348328,-0.003597279,-94.50271606,-98.48982811,-0.021246368,-123.3909988,-93.14578056,-0.039874151,-147.9062843,-86.82432175,-0.054039046,-38.31451416,-90.77652454,-0.018260932,-89.67880249,-93.66082191,-0.035463992,-120.4405212,-90.15506744,-0.044403568,-146.1694717,-84.47822571,-0.049728114,-38.38756561,-77.82066822,-0.034118317,-81.26735687,-81.15493298,-0.047851041,-107.2522736,-81.73726559,-0.052636277,-129.6645927,-80.14437675,-0.054939087,NO
0,0,0,-43.74549866,-6.763515472,-0.002563181,-86.69639587,-22.20780373,-0.012382937,-119.5061111,-25.90393066,-0.02641912,-147.5564194,-27.06562042,-0.039425401,-61.81602478,-89.00733948,0.010072919,-98.2157135,-94.48037624,-0.010960625,-124.4748306,-89.69638824,-0.033355376,-146.2646294,-82.28812695,-0.048979128,-50.80749512,-93.31591129,-0.002654122,-97.70050049,-97.90678024,-0.023228021,-125.8255768,-90.79308987,-0.042347474,-148.2143784,-80.83989143,-0.055366205,-40.27404785,-89.97156143,-0.018629093,-88.24878693,-94.47416782,-0.038350655,-119.1942596,-88.08936596,-0.048137615,-143.5361099,-78.86930466,-0.052790044,-33.33335876,-78.60161304,-0.035534108,-73.10260773,-82.57650375,-0.050851399,-98.10695648,-82.34593391,-0.05667554,-118.9633942,-80.6003952,-0.059143977,NO
0,0,0,-21.68361664,-4.083480835,-0.020336068,-42.7538681,-11.630373,-0.042383843,-53.4054184,-10.74457169,-0.064850562,-58.20373535,-5.288915634,-0.085870021,-47.52723694,-65.81339836,-0.022337156,-54.87869263,-92.69464016,-0.053196159,-56.22188568,-87.75567055,-0.076288999,-52.54066467,-72.86989689,-0.087835149,-23.67565155,-70.25751114,-0.027687411,-26.06086731,-99.25214767,-0.058242616,-30.5374527,-89.77789879,-0.073191867,-30.93933105,-71.91063881,-0.076729723,0.037841797,-66.98242664,-0.037035991,-0.208473206,-89.69574451,-0.059525275,-4.776878357,-83.71049881,-0.064905495,-7.976112366,-71.80832863,-0.063262218,24.25071716,-58.20307732,-0.04851595,25.37666321,-74.83753681,-0.062326358,20.15026093,-77.28572845,-0.063565166,14.35470581,-76.25995159,-0.060837769,NO
0,0,0,-46.25274658,-12.24217415,0.009365025,-83.1760025,-31.33335114,0.005426259,-113.0458832,-37.11273193,-0.004332133,-138.0578613,-37.66799927,-0.014247161,-48.1457901,-90.22606373,0.017540206,-90.4788208,-93.29473972,0.002853345,-120.0677872,-92.01074123,-0.015448886,-144.8500824,-88.39053154,-0.029546748,-41.73454285,-92.66138077,0.000291432,-95.60585022,-94.91329193,-0.012640175,-126.1624146,-92.09066391,-0.028439636,-151.100502,-88.4569788,-0.041977017,-38.49464417,-87.51425743,-0.018769161,-90.61889648,-92.51678467,-0.031690824,-122.3685074,-91.61036968,-0.039294849,-147.9458237,-89.83775139,-0.045343979,-41.16889954,-75.3221941,-0.037921975,-80.72769165,-84.09663677,-0.049177009,-105.345993,-88.45220089,-0.053296904,-126.0070801,-91.88100815,-0.05647153,NO
0,0,0,-45.19611359,-12.69687653,0.010230532,-79.41295624,-30.91452599,0.004479228,-108.2566452,-35.67074776,-0.007092073,-132.9601288,-35.26871681,-0.019626254,-47.70030975,-88.35227966,0.010756839,-91.75907135,-91.51043415,-0.0062974,-120.1917267,-90.03155708,-0.024957243,-143.8124466,-86.21795654,-0.038340025,-41.32518768,-89.85242844,-0.006995326,-95.9223938,-92.62852192,-0.022288451,-126.2382126,-89.10787582,-0.038465951,-150.6753159,-84.51643467,-0.051630016,-38.31874847,-82.9849577,-0.025815192,-89.38301086,-88.80244732,-0.039780337,-120.5928421,-87.85946846,-0.04758605,-145.3980637,-85.95471382,-0.053389251,-41.37390137,-69.1549015,-0.044253554,-78.69365692,-77.99600601,-0.05504692,-101.5701675,-83.18645954,-0.058722313,-120.8733368,-87.15682983,-0.061512034,NO
0,0,0,-44.03118134,-12.9527092,0.006347977,-79.59476471,-34.66670036,0.000708759,-109.5058823,-41.8706131,-0.00995486,-135.7990646,-40.59531212,-0.021065158,-48.58867645,-91.1081171,0.010952365,-89.90093231,-96.40451431,-0.005645908,-117.8064728,-96.60621643,-0.024389291,-141.145668,-94.4388485,-0.038286818,-41.08875275,-92.46469975,-0.00515372,-91.77215576,-97.67824173,-0.02056662,-121.0622025,-96.23903275,-0.036185151,-145.8547592,-94.21505928,-0.048393605,-36.0887146,-85.65507889,-0.022922208,-85.34938812,-93.15493584,-0.036800133,-115.2326965,-94.32413578,-0.043355146,-140.1319885,-95.17230034,-0.048034096,-36.7175293,-71.68848038,-0.040870538,-73.16192627,-81.49466515,-0.051439957,-95.12298584,-87.31973648,-0.054049549,-113.5368729,-92.94167519,-0.055827142,NO
0,0,0,-44.88567352,-13.97632599,0.009057755,-82.36877441,-33.49594116,0.004511563,-112.9401016,-39.01848793,-0.005793573,-138.2574081,-39.3878746,-0.016404479,-47.54901886,-91.29564285,0.01615345,-89.36717987,-95.13393402,0.001288912,-117.9470062,-94.62744713,-0.016679271,-142.3089981,-92.15028763,-0.030593372,-41.56543732,-92.62441635,-0.001316657,-94.63798523,-97.64471054,-0.016061395,-123.8419724,-94.51106071,-0.032491804,-148.1022644,-90.45930862,-0.045752143,-38.43143463,-86.67450428,-0.020399715,-88.68652344,-94.824543,-0.035313544,-119.6203232,-93.78610611,-0.043672935,-144.8933029,-91.55045986,-0.049379279,-40.82042694,-73.88271332,-0.039350235,-79.54734802,-85.23470879,-0.051818033,-103.8825226,-90.58181763,-0.056400021,-124.6079636,-94.51131821,-0.059514233,NO
0,0,0,-46.23126984,-12.26758003,0.005960126,-85.24738312,-30.24796486,-0.000276026,-115.6417847,-34.51483727,-0.0117454,-139.7328949,-34.80294228,-0.023264864,-54.0133667,-90.84972382,0.014630028,-96.66313171,-92.04285622,-0.003700534,-125.5529785,-89.403162,-0.025081315,-150.4972076,-83.97638798,-0.040709376,-46.50699615,-93.16034317,-0.001923039,-101.5524673,-95.25753021,-0.020536199,-131.3975143,-89.62171555,-0.040658891,-156.3198471,-82.10805416,-0.055776499,-40.31211853,-87.88209915,-0.020429568,-91.14345551,-93.91083241,-0.038369052,-122.9508209,-91.37095928,-0.049567948,-148.7203217,-86.57873154,-0.056426499,-38.69304657,-75.20197392,-0.038994882,-76.63433075,-85.49767971,-0.053176134,-101.3637161,-90.24131298,-0.05950487,-122.9431534,-93.60576153,-0.063606705,NO
0,0,0,-43.50765228,-10.24166107,0.000487312,-83.33045959,-27.29315758,-0.007511975,-114.3471909,-31.03597641,-0.019702111,-140.4138947,-31.50123596,-0.03187872,-56.61743164,-88.4463501,0.010088795,-95.99182129,-89.6657753,-0.010716288,-123.8062286,-86.57146454,-0.033970288,-146.9916916,-80.51050186,-0.050504043,-46.78161621,-92.46939182,-0.003866099,-96.47533417,-94.26029205,-0.024482532,-124.7241592,-88.20088863,-0.045615516,-148.5192108,-79.75150108,-0.06080399,-37.40573883,-88.41197491,-0.020361799,-85.94921112,-92.49717236,-0.040598213,-116.5275574,-89.14320946,-0.052507653,-141.5335464,-84.3302536,-0.059201135,-32.27336884,-76.00028515,-0.037329569,-70.32775879,-84.01298046,-0.054321378,-95.05493164,-87.52650261,-0.062023687,-116.3899994,-90.45563221,-0.066353112,NO
0,0,0,-41.89109802,-10.05526543,-0.002462125,-80.67363739,-27.14252472,-0.011351988,-111.77845,-30.49884796,-0.023776891,-137.8274155,-30.19509315,-0.035938589,-54.38407898,-85.65861225,0.006643749,-93.12454224,-89.44996834,-0.014107423,-121.2143326,-87.53376961,-0.036492909,-144.7950745,-82.27752686,-0.052351875,-44.58919525,-90.12654305,-0.005462427,-93.84918213,-94.11060333,-0.025984012,-122.2397232,-88.60798359,-0.045904042,-145.9376144,-80.23781776,-0.060204638,-35.39344788,-86.95150852,-0.02032351,-83.42983246,-92.90951729,-0.04007197,-114.1439056,-89.61782455,-0.051392267,-139.1705322,-84.26123142,-0.057736667,-30.64247131,-75.89441299,-0.035918446,-67.92320251,-85.48414707,-0.051910179,-92.55954742,-89.70754623,-0.0593338,-113.6460114,-92.91941643,-0.063710606,NO
0,0,0,-40.92540741,-10.25722504,-0.002641408,-80.17192841,-28.82577896,-0.010149149,-111.1158752,-33.08941841,-0.021154732,-136.9615173,-31.01014137,-0.031912698,-55.1348114,-84.67978477,0.009003155,-90.49983978,-89.37875748,-0.010329595,-116.4979553,-87.96207905,-0.031693908,-138.0169296,-84.00840282,-0.047145663,-44.4486618,-89.84411716,-0.002802633,-88.01357269,-94.27478313,-0.021824993,-113.9837265,-90.39587975,-0.04060415,-136.5104294,-85.32371521,-0.054139884,-33.48548889,-87.40674019,-0.017609261,-77.3210907,-92.58479118,-0.03688786,-106.5198898,-90.70979118,-0.047920989,-131.3048935,-88.41427803,-0.054146363,-26.08818054,-77.33247757,-0.033251817,-61.42429352,-86.62466526,-0.049295532,-85.27973175,-90.49913406,-0.056531081,-106.1819077,-93.92693996,-0.06079855,NO
0,0,0,-41.27567291,-9.969291687,-0.00172427,-80.63579559,-28.77319336,-0.008764734,-111.0456848,-33.68906021,-0.019419572,-136.1991119,-33.26705933,-0.029912858,-56.65878296,-83.08018684,0.009596318,-92.02548981,-88.81756783,-0.009710251,-118.2496262,-87.73941994,-0.031354532,-140.1919937,-83.3099556,-0.046903354,-46.04732513,-88.28588963,-0.002437201,-89.75666046,-93.53854179,-0.021423493,-116.4561081,-90.20510674,-0.041033306,-139.8723221,-84.69542027,-0.055291653,-34.70493317,-86.42354965,-0.017295607,-78.01265717,-92.81962395,-0.036129624,-107.484169,-91.66332722,-0.048097656,-132.5915527,-89.00816917,-0.055173636,-26.43070221,-77.38200188,-0.032826633,-62.44354248,-86.91155434,-0.048535977,-86.80000305,-91.13681316,-0.056040291,-108.2139206,-94.55155849,-0.060622108,NO
0,0,0,-40.79025269,-8.530540466,-0.000462529,-79.34867859,-27.76173592,-0.006391464,-108.6968994,-33.65364075,-0.015962878,-133.7782669,-32.23611832,-0.025700375,-57.63824463,-81.6192627,0.009876036,-93.13751221,-86.45460606,-0.009213018,-118.7964249,-85.09346008,-0.030427126,-140.2446365,-80.72250366,-0.045564903,-46.70238495,-86.7990303,-0.002593454,-89.56882477,-91.79629326,-0.021368399,-116.3100433,-88.57240677,-0.04022791,-140.184021,-83.21352482,-0.053740782,-35.04837036,-84.99685764,-0.017737949,-77.21832275,-91.65251255,-0.036197641,-106.3039017,-90.7657814,-0.047424921,-131.530838,-88.81088734,-0.054021468,-26.34635925,-76.11661434,-0.033439839,-60.8360672,-85.66884041,-0.04884593,-83.99269104,-89.7712183,-0.055680083,-104.5517731,-93.66891861,-0.059737553,NO
0,0,0,-40.77659607,-10.31370163,-0.001674625,-78.8061142,-29.25979614,-0.009429293,-109.07341,-33.96074295,-0.02086604,-135.1384354,-32.60066986,-0.032155695,-54.51160431,-85.67039967,0.009205658,-90.79788208,-90.68498611,-0.010958727,-117.2837067,-88.83991241,-0.033042746,-138.9480209,-83.8726902,-0.048698103,-43.82278442,-90.34277916,-0.003325339,-88.6333847,-95.39368629,-0.023019141,-115.22892,-91.27708912,-0.042855183,-138.3085632,-85.29304504,-0.05707836,-32.86994934,-87.54896164,-0.018711456,-77.13840485,-93.75669479,-0.038287798,-107.0665741,-91.99770927,-0.050224176,-132.3332596,-89.12372589,-0.05706407,-25.62030792,-77.0780468,-0.034748728,-61.4440918,-87.11917877,-0.050914647,-85.6098938,-91.33104801,-0.058462939,-106.6851044,-94.70173359,-0.06293515,NO
0,0,0,-39.32376862,-8.772268295,-0.001418055,-78.68270874,-27.66823769,-0.00792436,-108.1699371,-34.03186798,-0.018131577,-132.8243256,-33.45897675,-0.028468518,-57.42881775,-80.88377953,0.009070531,-91.99958801,-87.17442513,-0.010329921,-118.0464172,-86.04065895,-0.031469633,-139.7503662,-81.53437614,-0.046560012,-46.86767578,-85.81758499,-0.003176971,-89.73972321,-91.87358379,-0.02300502,-116.5729904,-88.58167648,-0.042520326,-140.33638,-82.38258362,-0.056137439,-35.43655396,-84.21403885,-0.01818619,-78.56948853,-91.50569916,-0.037852619,-108.3592987,-90.18485069,-0.049588446,-134.0386581,-86.97276592,-0.056015202,-26.53175354,-76.02692127,-0.033783615,-62.46425629,-86.58080578,-0.050071095,-86.68773651,-91.11027718,-0.057512791,-108.1470108,-94.70997334,-0.061763179,NO
0,0,0,-38.65539551,-8.391780853,-0.001039322,-77.4224472,-27.43655205,-0.006610675,-106.7755127,-33.53264809,-0.015857531,-131.6142273,-33.31953049,-0.025029395,-54.75406647,-83.20694447,0.01008413,-89.2755127,-87.26065636,-0.009027075,-115.3882217,-85.78122139,-0.030153983,-136.6928864,-81.54909611,-0.045338877,-44.26334381,-87.91555882,-0.002300169,-86.19110107,-92.2349453,-0.020745414,-113.1153488,-89.42738056,-0.038939611,-136.6132355,-84.58518505,-0.052056731,-33.35468292,-85.58545589,-0.017649377,-76.14173889,-90.98709583,-0.036273473,-105.1686096,-90.13987541,-0.046793119,-129.8300171,-88.39047432,-0.052806248,-25.32245636,-76.10102177,-0.033767861,-60.20336151,-85.38651466,-0.049814832,-83.60149384,-89.60678101,-0.056892686,-103.9667892,-93.47642899,-0.060972073,NO
0,0,0,-39.65065002,-8.370437622,-0.001442557,-79.22386169,-28.04051399,-0.007739986,-109.6258926,-33.4426403,-0.017735357,-134.8007584,-31.57376289,-0.02767478,-56.12949371,-85.11962414,0.009210338,-92.56343842,-88.67930889,-0.011004757,-119.5838547,-86.44899845,-0.032836374,-141.7507553,-81.33979797,-0.048286118,-45.41210175,-89.64184284,-0.003512661,-90.27339935,-93.23083878,-0.023290156,-118.4722519,-88.85097027,-0.042684745,-142.456665,-81.99730396,-0.05643113,-34.34059143,-86.87766552,-0.019186173,-79.67906952,-91.88043594,-0.039218448,-110.0107193,-89.61494923,-0.051027146,-135.0320435,-86.01050377,-0.0575227,-26.62288666,-76.44294262,-0.035551589,-63.41316223,-85.98695755,-0.05257316,-87.95703888,-90.43377399,-0.060586941,-108.919754,-93.95224571,-0.065179944,NO
